currency,price,period_start,period_end,next_billing_date
USD,117.0,2023-05-15 00:00:00,2023-06-14 00:00:00,2023-06-15 00:00:00
USD,120.51,2023-06-15 00:00:00,2023-07-15 00:00:00,2023-07-16 00:00:00
USD,124.13,2023-07-16 00:00:00,2023-08-15 00:00:00,2023-08-16 00:00:00
USD,127.85,2023-08-16 00:00:00,2023-09-15 00:00:00,2023-09-16 00:00:00
USD,131.69,2023-09-16 00:00:00,2023-10-16 00:00:00,2023-10-17 00:00:00
USD,135.64,2023-10-17 00:00:00,2023-11-16 00:00:00,2023-11-17 00:00:00
USD,139.71,2023-11-17 00:00:00,2023-12-17 00:00:00,2023-12-18 00:00:00
USD,99.0,2022-12-11 00:00:00,2023-01-10 00:00:00,2023-01-11 00:00:00
USD,103.95,2023-01-11 00:00:00,2023-02-10 00:00:00,2023-02-11 00:00:00
USD,107.07,2023-02-11 00:00:00,2023-03-13 00:00:00,2023-03-14 00:00:00
USD,110.28,2023-03-14 00:00:00,2023-04-13 00:00:00,2023-04-14 00:00:00
USD,113.59,2023-04-14 00:00:00,2023-05-14 00:00:00,2023-05-15 00:00:00
USD,117.0,2023-05-15 00:00:00,2023-06-14 00:00:00,2023-06-15 00:00:00
USD,120.51,2023-06-15 00:00:00,2023-07-15 00:00:00,2023-07-16 00:00:00
USD,124.13,2023-07-16 00:00:00,2023-08-15 00:00:00,2023-08-16 00:00:00
USD,127.85,2023-08-16 00:00:00,2023-09-15 00:00:00,2023-09-16 00:00:00
USD,131.69,2023-09-16 00:00:00,2023-10-16 00:00:00,2023-10-17 00:00:00
USD,135.64,2023-10-17 00:00:00,2023-11-16 00:00:00,2023-11-17 00:00:00
USD,139.71,2023-11-17 00:00:00,2023-12-17 00:00:00,2023-12-18 00:00:00
USD,99.0,2022-12-11 00:00:00,2023-01-10 00:00:00,2023-01-11 00:00:00
USD,103.95,2023-01-11 00:00:00,2023-02-10 00:00:00,2023-02-11 00:00:00
USD,107.07,2023-02-11 00:00:00,2023-03-13 00:00:00,2023-03-14 00:00:00
USD,110.28,2023-03-14 00:00:00,2023-04-13 00:00:00,2023-04-14 00:00:00
USD,113.59,2023-04-14 00:00:00,2023-05-14 00:00:00,2023-05-15 00:00:00
USD,117.0,2023-05-15 00:00:00,2023-06-14 00:00:00,2023-06-15 00:00:00
USD,120.51,2023-06-15 00:00:00,2023-07-15 00:00:00,2023-07-16 00:00:00
USD,124.13,2023-07-16 00:00:00,2023-08-15 00:00:00,2023-08-16 00:00:00
USD,127.85,2023-08-16 00:00:00,2023-09-15 00:00:00,2023-09-16 00:00:00
USD,131.69,2023-09-16 00:00:00,2023-10-16 00:00:00,2023-10-17 00:00:00
USD,135.64,2023-10-17 00:00:00,2023-11-16 00:00:00,2023-11-17 00:00:00
USD,139.71,2023-11-17 00:00:00,2023-12-17 00:00:00,2023-12-18 00:00:00
USD,299.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,303.48,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,308.03,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,312.65,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,317.34,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,322.1,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,326.93,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,331.83,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,336.81,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,341.86,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,346.99,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,352.19,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,299.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,303.48,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,308.03,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,312.65,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,317.34,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,322.1,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,326.93,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,331.83,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,336.81,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,341.86,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,346.99,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,352.19,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-12 00:00:00,2023-01-11 00:00:00,2023-01-12 00:00:00
USD,103.95,2023-01-12 00:00:00,2023-02-11 00:00:00,2023-02-12 00:00:00
USD,107.07,2023-02-12 00:00:00,2023-03-14 00:00:00,2023-03-15 00:00:00
USD,110.28,2023-03-15 00:00:00,2023-04-14 00:00:00,2023-04-15 00:00:00
USD,113.59,2023-04-15 00:00:00,2023-05-15 00:00:00,2023-05-16 00:00:00
USD,117.0,2023-05-16 00:00:00,2023-06-15 00:00:00,2023-06-16 00:00:00
USD,120.51,2023-06-16 00:00:00,2023-07-16 00:00:00,2023-07-17 00:00:00
USD,124.13,2023-07-17 00:00:00,2023-08-16 00:00:00,2023-08-17 00:00:00
USD,127.85,2023-08-17 00:00:00,2023-09-16 00:00:00,2023-09-17 00:00:00
USD,131.69,2023-09-17 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00
USD,135.64,2023-10-18 00:00:00,2023-11-17 00:00:00,2023-11-18 00:00:00
USD,139.71,2023-11-18 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00
USD,99.0,2022-12-13 00:00:00,2023-01-12 00:00:00,2023-01-13 00:00:00
USD,103.95,2023-01-13 00:00:00,2023-02-12 00:00:00,2023-02-13 00:00:00
USD,107.07,2023-02-13 00:00:00,2023-03-15 00:00:00,2023-03-16 00:00:00
USD,110.28,2023-03-16 00:00:00,2023-04-15 00:00:00,2023-04-16 00:00:00
USD,113.59,2023-04-16 00:00:00,2023-05-16 00:00:00,2023-05-17 00:00:00
USD,117.0,2023-05-17 00:00:00,2023-06-16 00:00:00,2023-06-17 00:00:00
USD,120.51,2023-06-17 00:00:00,2023-07-17 00:00:00,2023-07-18 00:00:00
USD,124.13,2023-07-18 00:00:00,2023-08-17 00:00:00,2023-08-18 00:00:00
USD,127.85,2023-08-18 00:00:00,2023-09-17 00:00:00,2023-09-18 00:00:00
USD,131.69,2023-09-18 00:00:00,2023-10-18 00:00:00,2023-10-19 00:00:00
USD,135.64,2023-10-19 00:00:00,2023-11-18 00:00:00,2023-11-19 00:00:00
USD,139.71,2023-11-19 00:00:00,2023-12-19 00:00:00,2023-12-20 00:00:00
USD,299.0,2022-12-13 00:00:00,2023-01-12 00:00:00,2023-01-13 00:00:00
USD,303.48,2023-01-13 00:00:00,2023-02-12 00:00:00,2023-02-13 00:00:00
USD,308.03,2023-02-13 00:00:00,2023-03-15 00:00:00,2023-03-16 00:00:00
USD,312.65,2023-03-16 00:00:00,2023-04-15 00:00:00,2023-04-16 00:00:00
USD,317.34,2023-04-16 00:00:00,2023-05-16 00:00:00,2023-05-17 00:00:00
USD,322.1,2023-05-17 00:00:00,2023-06-16 00:00:00,2023-06-17 00:00:00
USD,326.93,2023-06-17 00:00:00,2023-07-17 00:00:00,2023-07-18 00:00:00
USD,331.83,2023-07-18 00:00:00,2023-08-17 00:00:00,2023-08-18 00:00:00
USD,336.81,2023-08-18 00:00:00,2023-09-17 00:00:00,2023-09-18 00:00:00
USD,341.86,2023-09-18 00:00:00,2023-10-18 00:00:00,2023-10-19 00:00:00
USD,346.99,2023-10-19 00:00:00,2023-11-18 00:00:00,2023-11-19 00:00:00
USD,352.19,2023-11-19 00:00:00,2023-12-19 00:00:00,2023-12-20 00:00:00
USD,299.0,2022-12-13 00:00:00,2023-01-12 00:00:00,2023-01-13 00:00:00
USD,303.48,2023-01-13 00:00:00,2023-02-12 00:00:00,2023-02-13 00:00:00
USD,308.03,2023-02-13 00:00:00,2023-03-15 00:00:00,2023-03-16 00:00:00
USD,312.65,2023-03-16 00:00:00,2023-04-15 00:00:00,2023-04-16 00:00:00
USD,317.34,2023-04-16 00:00:00,2023-05-16 00:00:00,2023-05-17 00:00:00
USD,322.1,2023-05-17 00:00:00,2023-06-16 00:00:00,2023-06-17 00:00:00
USD,326.93,2023-06-17 00:00:00,2023-07-17 00:00:00,2023-07-18 00:00:00
USD,331.83,2023-07-18 00:00:00,2023-08-17 00:00:00,2023-08-18 00:00:00
USD,336.81,2023-08-18 00:00:00,2023-09-17 00:00:00,2023-09-18 00:00:00
USD,341.86,2023-09-18 00:00:00,2023-10-18 00:00:00,2023-10-19 00:00:00
USD,346.99,2023-10-19 00:00:00,2023-11-18 00:00:00,2023-11-19 00:00:00
USD,352.19,2023-11-19 00:00:00,2023-12-19 00:00:00,2023-12-20 00:00:00
USD,99.0,2022-12-13 00:00:00,2023-01-12 00:00:00,2023-01-13 00:00:00
USD,103.95,2023-01-13 00:00:00,2023-02-12 00:00:00,2023-02-13 00:00:00
USD,107.07,2023-02-13 00:00:00,2023-03-15 00:00:00,2023-03-16 00:00:00
USD,110.28,2023-03-16 00:00:00,2023-04-15 00:00:00,2023-04-16 00:00:00
USD,113.59,2023-04-16 00:00:00,2023-05-16 00:00:00,2023-05-17 00:00:00
USD,117.0,2023-05-17 00:00:00,2023-06-16 00:00:00,2023-06-17 00:00:00
USD,120.51,2023-06-17 00:00:00,2023-07-17 00:00:00,2023-07-18 00:00:00
USD,124.13,2023-07-18 00:00:00,2023-08-17 00:00:00,2023-08-18 00:00:00
USD,127.85,2023-08-18 00:00:00,2023-09-17 00:00:00,2023-09-18 00:00:00
USD,131.69,2023-09-18 00:00:00,2023-10-18 00:00:00,2023-10-19 00:00:00
USD,135.64,2023-10-19 00:00:00,2023-11-18 00:00:00,2023-11-19 00:00:00
USD,139.71,2023-11-19 00:00:00,2023-12-19 00:00:00,2023-12-20 00:00:00
USD,99.0,2022-12-13 00:00:00,2023-01-12 00:00:00,2023-01-13 00:00:00
USD,103.95,2023-01-13 00:00:00,2023-02-12 00:00:00,2023-02-13 00:00:00
USD,107.07,2023-02-13 00:00:00,2023-03-15 00:00:00,2023-03-16 00:00:00
USD,110.28,2023-03-16 00:00:00,2023-04-15 00:00:00,2023-04-16 00:00:00
USD,113.59,2023-04-16 00:00:00,2023-05-16 00:00:00,2023-05-17 00:00:00
USD,117.0,2023-05-17 00:00:00,2023-06-16 00:00:00,2023-06-17 00:00:00
USD,120.51,2023-06-17 00:00:00,2023-07-17 00:00:00,2023-07-18 00:00:00
USD,124.13,2023-07-18 00:00:00,2023-08-17 00:00:00,2023-08-18 00:00:00
